address,campus_name,category,district,location,name,slno,th_campus,type,university
"Vidya Academy of Science & Technology, Thalakkottukara, Thrissur 680501","Vidya Academy of Science & Technology, Thalakkottukara",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Vidya%20Academy%20of%20Science%20%26%20Technology%2C%20Thalakkottukara%2C%20Thrissur%20680501,,37,False,Unaided,APJ Abdul Kalam Technological University
"West Fort Higher Education Trust, PB No. 16, M.G Kavu Pottore, Thrissur 680 581","Institute of Management and Technology, Thrissur",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=West%20Fort%20Higher%20Education%20Trust%2C%20PB%20No.%2016%2C%20M.G%20Kavu%20Pottore%2C%20Thrissur%20680%20581,,38,False,Unaided,Calicut University
"Holy Grace Academy of Management Studies, Annamanada - Mala Pallipuram Road, Valiyaparambu, Thrissur 680741,","Holy Grace Academy of Management Studies, Mala",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Holy%20Grace%20Academy%20of%20Management%20Studies%2C%20Annamanada%20-%20Mala%20Pallipuram%20Road%2C%20Valiyaparambu%2C%20Thrissur%20680741%2C,,39,False,Unaided,Calicut University
"Thejus Engineering College,9/403,Vellarakkad PO, Erumapetti Thrissur 680584","Thejus College Engineering College, Erumapetti",Engineering/Technical College,Thrissur,https://maps.app.goo.gl/1TsSvANu1kK2wPkU6,,40,False,Unaided,APJ Abdul Kalam Technological University
"Malabar College of Engineering and Technology, Deshamangalam, Pallur (PO) Wdakkancherry (via), Thrissur 679532","Malabar College of Engineering and Technology, Pallur",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Malabar%20College%20of%20Engineering%20and%20Technology%2C%20Deshamangalam%2C%20Pallur%20%28PO%29%20Wdakkancherry%20%28via%29%2C%20Thrissur%20679532,,41,False,Unaided,APJ Abdul Kalam Technological University
"AXIS College of Engineering & Technology, Ambanoly,Murikkingal P.O ,Via-kodakara,Thrissur","AXIS College of Engineering & Technology, Kodakara",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=AXIS%20College%20of%20Engineering%20%26%20Technology%2C%20Ambanoly%2CMurikkingal%20P.O%20%2CVia-kodakara%2CThrissur,,42,False,Unaided,APJ Abdul Kalam Technological University
"Sahrdaya College of Engineering & Technology, Kodakara, Thrissur","Sahrdaya College of Engineering & Technology, Kodakara",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Sahrdaya%20College%20of%20Engineering%20%26%20Technology%2C%20Kodakara%2C%20Thrissur,,43,False,Unaided,APJ Abdul Kalam Technological University
"Jyothi Engineering College, Jyothi Hills, Panjal Road, Vettikattiri PO, Cheruthuthuruthy, Thrissur 679531","Jyothi Enginnering College, Cheruthuruthy",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=Jyothi%20Engineering%20College%2C%20Jyothi%20Hills%2C%20Panjal%20Road%2C%20Vettikattiri%20PO%2C%20Cheruthuthuruthy%2C%20Thrissur%20679531,,44,True,Unaided,APJ Abdul Kalam Technological University
"Government Medical College, Mulankunnathukavu, Thrissur-680 531","Government Medical College, Thrissur",Medical College,Thrissur,https://maps.app.goo.gl/naq4ZrQEVSdrEgqN7,,45,False,Aided,Kerala University of Health Sciences
"Mother College of Nursing, Olari, Pullazhi PO, Thrissur 12","Mother College of Nursing, Olari",Nursing College,Thrissur,https://www.google.com/maps/search/?api=1&query=Mother%20College%20of%20Nursing%2C%20Olari%2C%20Pullazhi%20PO%2C%20Thrissur%2012,,46,False,Unaided,Kerala University of Health Sciences
"Aswini College of Nursing, Nadathara, Thrissur 680 751","Aswini College of Nursing, Nadathara",Nursing College,Thrissur,https://www.google.com/maps/search/?api=1&query=Aswini%20College%20of%20Nursing%2C%20Nadathara%2C%20Thrissur%20680%20751,,47,False,Unaided,Kerala University of Health Sciences
"St. James College of Nursing, Govt. Hospital Road, River Bank, Chalakudy, Thrissur 680 307","St. James College of Nursing, Chalakudy",Nursing College,Thrissur,https://www.google.com/maps/search/?api=1&query=St.%20James%20College%20of%20Nursing%2C%20Govt.%20Hospital%20Road%2C%20River%20Bank%2C%20Chalakudy%2C%20Thrissur%20680%20307,,48,False,Aided,Kerala University of Health Sciences
"Jubilee Mission College of Nursing, Jubilee Gardens, Jubilee Mission PO, Thrissur, 680 005","Jubilee Mission College of Nursing, Thrissur",Nursing College,Thrissur,https://maps.app.goo.gl/pi3QD9QZRchN4cJ9A,,49,False,Unaided,Kerala University of Health Sciences
"Amala College of Nursing, Amala Nagar, Thrissur 680 555","Amala College of Nursing, Amala Nagar",Nursing College,Thrissur,https://www.google.com/maps/search/?api=1&query=Amala%20College%20of%20Nursing%2C%20Amala%20Nagar%2C%20Thrissur%20680%20555,,50,False,Unaided,Kerala University of Health Sciences
"Government College of Nursing, Medical College Campus PO, Vellappara, Mulankunnathukavu, Thrissur-680 596","Government College of Nursing, Medical College Campus",Nursing College,Thrissur,https://www.google.com/maps/search/?api=1&query=Government%20College%20of%20Nursing%2C%20Medical%20College%20Campus%20PO%2C%20Vellappara%2C%20Mulankunnathukavu%2C%20Thrissur-680%20596,,51,False,Aided,Kerala University of Health Sciences
"Nehru College of Pharmacy, Pampady, Thiruvillwamala, Thrissur","Nehru College of Pharmacy, Pampady",Pharmacy College,Thrissur,https://www.google.com/maps/search/?api=1&query=Nehru%20College%20of%20Pharmacy%2C%20Pampady%2C%20Thiruvillwamala%2C%20Thrissur,,52,False,Aided,Kerala University of Health Sciences
"St. James College of Pharmaceutical Sciences, Govt. Hospital Road, River Bank, Chalakudy, Thrissur 680 307","St. James College of Pharmaceutical Sciences, Chalakudy",Pharmacy College,Thrissur,https://maps.app.goo.gl/Fyja9enFNzmjUCKT9,,53,False,Aided,Kerala University of Health Sciences
"JPE Training College, Koorkenchery, Thrissur-680 007","JPE Training College, Koorkanchery",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=JPE%20Training%20College%2C%20Koorkenchery%2C%20Thrissur-680%20007,,54,False,Unaided,Calicut University
"Jesus Training College (unaided), Neithakudy, Mala P.O, Thrissur-680 732","Jesus Training College, Mala",Training College,Thrissur,https://maps.app.goo.gl/fLkNHCvTgxz7q1mq9,,55,False,Unaided,Calicut University
"Dr. Palpu Memorial S.N.D.P Yogam College of Education, Kodungallur, Thrissur","Dr. Palpu Memorial SNDP Yogam College of Education, Kodungallur",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Dr.%20Palpu%20Memorial%20S.N.D.P%20Yogam%20College%20of%20Education%2C%20Kodungallur%2C%20Thrissur,,56,False,Unaided,Calicut University
"Navajyothi College of Teacher Education for Women, Olarikkara, Thrissur","Navajyothi College of Teacher Education, Olarikkara",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Navajyothi%20College%20of%20Teacher%20Education%20for%20Women%2C%20Olarikkara%2C%20Thrissur,,57,False,Unaided,Calicut University
"Mahajubilee Training College, Mulloorkara, Thrissur","Mahajubilee Training College, Mulloorkara",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Mahajubilee%20Training%20College%2C%20Mulloorkara%2C%20Thrissur,,58,False,Unaided,Calicut University
"Sree Vivekananda Teacher Education Centre, Akkikkavu, Thrissur","Sree Vivekananda Teacher Education Centre, Akkikavu",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Sree%20Vivekananda%20Teacher%20Education%20Centre%2C%20Akkikkavu%2C%20Thrissur,,59,False,Unaided,Calicut University
"Ideal Educational Society Training College, Chittilappilly, Thrissur 680551","Ideal Educational Society Training College, Chittilappilly",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Ideal%20Educational%20Society%20Training%20College%2C%20Chittilappilly%2C%20Thrissur%20680551,,60,False,Unaided,Calicut University
"Ansar Training College for Women, Perumpilavu, PO Karrikkad, Thrissur","Ansar Training College for Women, Perumpilavu",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Ansar%20Training%20College%20for%20Women%2C%20Perumpilavu%2C%20PO%20Karrikkad%2C%20Thrissur,,61,False,Unaided,Calicut University
"Euphrasia Training College, Irinjalakuda, Thrissur","Euphraisia Training College, Irinjalakuda",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Euphrasia%20Training%20College%2C%20Irinjalakuda%2C%20Thrissur,,62,False,Unaided,Calicut University
"St. Joseph's Training College, Pavaratty, Thrissur","St. Joseph  s Training College, Pavaratty",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=St.%20Joseph%27s%20Training%20College%2C%20Pavaratty%2C%20Thrissur,,63,False,Unaided,Calicut University
"Institute of Advanced Study in Education, Palace Road, Thrissur-20","Institute of Advanced Study in Education, Thrissur",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Institute%20of%20Advanced%20Study%20in%20Education%2C%20Palace%20Road%2C%20Thrissur-20,,64,False,Unaided,Calicut University
"Mar Osthatheos Training College, Perumpilavu, Kunnamkulam, Thrissur","Mar Osthatheos Training College, Perumpilavu",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Mar%20Osthatheos%20Training%20College%2C%20Perumpilavu%2C%20Kunnamkulam%2C%20Thrissur,,65,False,Unaided,Calicut University
"Arafa Institute for Teacher Education, Arafa Nagar, Attur, Thrissur 680 583","Arafa Institute for Teacher Education, Attur",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Arafa%20Institute%20for%20Teacher%20Education%2C%20Arafa%20Nagar%2C%20Attur%2C%20Thrissur%20680%20583,,66,False,Unaided,Calicut University
"Hindi Prachara Kendra College of Teacher Education, Kodungallur, Thrissur - 680664","Hindi Prachara Kendra College of Teacher Education, Kodungallur",Training College,Thrissur,https://www.google.com/maps/search/?api=1&query=Hindi%20Prachara%20Kendra%20College%20of%20Teacher%20Education%2C%20Kodungallur%2C%20Thrissur%20-%20680664,,67,False,Unaided,Calicut University
"CCSIT, Near G.V.H.S.S,Thalikkulam,Thrissur","CCSIT, Thalikulam",Engineering/Technical College,Thrissur,https://www.google.com/maps/search/?api=1&query=CCSIT%2C%20Near%20G.V.H.S.S%2CThalikkulam%2CThrissur,,68,False,Aided,Calicut University
"Calicut University Teacher Education Centre, Near Thirupazhamchery Temple, Valapad PO, Thrissur 680567",Calicut University Teacher Education Centre. Valapad,Training College,Thrissur,https://maps.app.goo.gl/TC5jYECs4TenwGv17,,69,False,Aided,Calicut University
"Vaidyaratnam Ayurveda College, Ollur, Thaikkattussery, Thrissur-680 322","Vaidyaratnam Ayurveda College, Ollur",Ayurveda College,Thrissur,https://www.google.com/maps/search/?api=1&query=Vaidyaratnam%20Ayurveda%20College%2C%20Ollur%2C%20Thaikkattussery%2C%20Thrissur-680%20322,,70,False,Unaided,Kerala University of Health Sciences
"PSM College of Dental Science and Research, Akkikavu PO, Thrissur 680 519","PSM College of Dental Science and Research, Akkikavu",Dental College,Thrissur,https://maps.app.goo.gl/noU5bYq6yj5YuPF69,,71,False,Unaided,Kerala University of Health Sciences
"CKG Memorial Government College, Perambra, Kozhikode","CKG Memorial Government College, Perambra",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=CKG%20Memorial%20Government%20College%2C%20Perambra%2C%20Kozhikode,,72,False,Aided,Calicut University
"Sree Narayana Guru College, Chelannur, Kozhikode - 673616","Sree Narayana Guru College, Chelannur",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Sree%20Narayana%20Guru%20College%2C%20Chelannur%2C%20Kozhikode%20-%20673616,,73,False,Aided,Calicut University
"Malabar Christian College, Kozhikode - 673 001","Malabar Christian College, Kozhikode",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Malabar%20Christian%20College%2C%20Kozhikode%20-%20673%20001,,74,False,Aided,Calicut University
"Farook College, Farook College P.O, Kozhikode - 673632","Farook College, Farook",Arts/Science/Commerce College,Kozhikode,https://maps.app.goo.gl/TiNjg7AVDXULd39s6,,75,True,Aided,Calicut University
"R. Sankar Memorial S.N.D.P. Yogam Arts & Science College, Koyilandy, Kozhikode-673 305","R. Sankar Memorial SNDP Yogam Arts & Science College, Koyilandy",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=R.%20Sankar%20Memorial%20S.N.D.P.%20Yogam%20Arts%20%26%20Science%20College%2C%20Koyilandy%2C%20Kozhikode-673%20305,,76,False,Aided,Calicut University
"Mohamed Abdurahiman Memorial Orphanage College, Manassery PO, Mukkam, Kozhikode-673 602","Mohamed Abdurahiman Memorial Orphanage College, Mukkam",Arts/Science/Commerce College,Kozhikode,https://maps.app.goo.gl/8iqvWpvfm2jjqdD76,,77,True,Aided,Calicut University
"Providence Women's College, Kozhikode - 673 009","Providence Women's College, Kozhikode",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Providence%20Women%27s%20College%2C%20Kozhikode%20-%20673%20009,,78,False,Aided,Calicut University
"AWH Special College, Kallai PO, Kozhikode 673003","AWH Special College, Kallai",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=AWH%20Special%20College%2C%20Kallai%20PO%2C%20Kozhikode%20673003,,79,False,Unaided,Calicut University
"A.V.Abdurahiman Haji Arts & Science College, Payyoli AngadiPO,Meppayur, Kozhikode","AV Abdurahiman Haji Arts & Science College, Payyoli",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=A.V.Abdurahiman%20Haji%20Arts%20%26%20Science%20College%2C%20Payyoli%20AngadiPO%2CMeppayur%2C%20Kozhikode,,80,False,Unaided,Calicut University
"M.E.S College, Vatakara, Villyappally, P.O., Kozhikode - 673542","MES College, Vatakara",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=M.E.S%20College%2C%20Vatakara%2C%20Villyappally%2C%20P.O.%2C%20Kozhikode%20-%20673542,,81,False,Unaided,Calicut University
"Dayapuram Arts & Science College for Women , Dayapuram, NIT CAMPUS (P.O), Kozhikode- 673601","Dayapuram Arts & Science College For Women, Kozhikode",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Dayapuram%20Arts%20%26%20Science%20College%20for%20Women%20%2C%20Dayapuram%2C%20NIT%20CAMPUS%20%28P.O%29%2C%20Kozhikode-%20673601,,82,False,Unaided,Calicut University
"M.E.T College, Nadapuram, Kozhikode - 673 506","MET College, Nadapuram",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=M.E.T%20College%2C%20Nadapuram%2C%20Kozhikode%20-%20673%20506,,83,False,Unaided,Calicut University
"Sree Narayana College , Vatakara - Kozhikode-673 101","Sree Narayana College, Vatakara",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Sree%20Narayana%20College%20%2C%20Vatakara%20-%20Kozhikode-673%20101,,84,False,Unaided,Calicut University
"Baithul Izza Arts & Science College, Narikkuni PO, Kozhikkode-673 585","Baithul Izza Arts & Science College, Narikkuni",Arts/Science/Commerce College,Kozhikode,https://maps.app.goo.gl/kpmQM1q3God46mbE7,,85,False,Unaided,Calicut University
"M.H.E.S College of Science & Technology Cherandathur PO, Maniyoor, Vatakara, Kozhikode","MHES College of Science & Technology, Maniyoor",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=M.H.E.S%20College%20of%20Science%20%26%20Technology%20Cherandathur%20PO%2C%20Maniyoor%2C%20Vatakara%2C%20Kozhikode,,86,False,Unaided,Calicut University
"Ilahiya Arts & Science College,Chengottukavu, Koyilandy, Kozhikode","Ilahiya Arts & Science College, Chengottukavu",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Ilahiya%20Arts%20%26%20Science%20College%2CChengottukavu%2C%20Koyilandy%2C%20Kozhikode,,87,False,Unaided,Calicut University
"JDT Islam College of Arts & Science, Vellimadukkunnu, Calicut - 673 012","JDT Islam Arts & Science College, Vellimadukunnu",Arts/Science/Commerce College,Kozhikode,https://maps.app.goo.gl/fC8RwdFjhAZx3faG8,,88,False,Aided,Calicut University
"K.M.O Arts & Science College, Koduvally. P. O. Koduvally Kozhikode Dt. 673 572","KMO Arts & Science College, Koduvally",Arts/Science/Commerce College,Kozhikode,https://maps.app.goo.gl/sBA9ajpMKWqakhXCA,,89,False,Unaided,Calicut University
"MES Arts & Science College, Chathamangalam, I. M. A. Hall Road, Nadakkavu","MES College, Chathamangalam",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=MES%20Arts%20%26%20Science%20College%2C%20Chathamangalam%2C%20I.%20M.%20A.%20Hall%20Road%2C%20Nadakkavu,,90,False,Unaided,Calicut University
"Government College, Madapally, P. O. Madapally College, Vatakara-2, Kozhikode- 673 102","Government College, Madappally",Arts/Science/Commerce College,Kozhikode,https://maps.app.goo.gl/EER97qrUvtD6A7nq7,,91,False,Aided,Calicut University
"Government Arts & Science College, Meenchanda, Kozhikode - 673 018","Government Arts & Science College, Meenchanda",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Government%20Arts%20%26%20Science%20College%2C%20Meenchanda%2C%20Kozhikode%20-%20673%20018,,92,False,Aided,Calicut University
"SARBTM Government College, Koyilandy, Muchukunnu, Kozhikode- 673 307","SARBTM Government College, Quilandy",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=SARBTM%20Government%20College%2C%20Koyilandy%2C%20Muchukunnu%2C%20Kozhikode-%20673%20307,,93,False,Aided,Calicut University
"Government College, Kodenchery, Kodenchery P.O, Kozhikode - 673 580","Government College, Kodenchery",Arts/Science/Commerce College,Kozhikode,https://maps.app.goo.gl/dYiRKdogT2rkbscR9,,94,False,Aided,Calicut University
"Government College, Mokeri, Mokeri PO, Kozhikode - 673 516","Government College, Mokeri",Arts/Science/Commerce College,Kozhikode,https://www.google.com/maps/search/?api=1&query=Government%20College%2C%20Mokeri%2C%20Mokeri%20PO%2C%20Kozhikode%20-%20673%20516,,95,False,Aided,Calicut University
