campus_name,slno,address,university,district,category,type,location,th_campus
"Government College, Mokeri",95,"Government College, Mokeri, Mokeri PO, Kozhikode - 673 516",Calicut University,Kozhikode,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20College%2C%20Mokeri%2C%20Mokeri%20PO%2C%20Kozhikode%20-%20673%20516,False
"Government Jawaharlal Nehru College, Lakshadweep",96,"Government Jawaharlal Nehru College, Kadamath P.O., Lakshadweep",Calicut University,Kozhikode,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Jawaharlal%20Nehru%20College%2C%20Kadamath%20P.O.%2C%20Lakshadweep,False
"Zamorin's Guruvayoorappan College, Kozhikode",97,"Zamorin's Guruvayoorappan College, Kozhikode-673 014",Calicut University,Kozhikode,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Zamorin%27s%20Guruvayoorappan%20College%2C%20Kozhikode-673%20014,False
"Little Flower Institute of Social Sciences & Health, Kaithapoyil",98,"Little Flower Institute of Social Sciences & Health (unaided), Kaithapoyil, Kozhikode",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Little%20Flower%20Institute%20of%20Social%20Sciences%20%26%20Health%20%28unaided%29%2C%20Kaithapoyil%2C%20Kozhikode,False
"Seethi Sahib College of Arts & Science, Mukkam",99,"Seethi Sahib College of Arts & Science, Greenvalley, Nellikaparamba, Mukkom, Kozhikode",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Seethi%20Sahib%20College%20of%20Arts%20%26%20Science%2C%20Greenvalley%2C%20Nellikaparamba%2C%20Mukkom%2C%20Kozhikode,False
"ICNAS, Pallypoyil",100,"ICNAS, Pallilppoyil PO. Iruvallur Chelannur, Calicut",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=ICNAS%2C%20Pallilppoyil%20PO.%20Iruvallur%20Chelannur%2C%20Calicut,False
"Bharathiya Vidhya Bhavan Arts & Science College, Elathur",101,"Bharathiya Vidhya Bhavan Arts & Science College, Perumthiruthi, Elathur, Kozhikode",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Bharathiya%20Vidhya%20Bhavan%20Arts%20%26%20Science%20College%2C%20Perumthiruthi%2C%20Elathur%2C%20Kozhikode,False
"National College of Arts & Science, Parakkadavu",102,"National College of Arts & Science, Puliyavu, Parakkadavu, Kozhikode-673 509",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=National%20College%20of%20Arts%20%26%20Science%2C%20Puliyavu%2C%20Parakkadavu%2C%20Kozhikode-673%20509,False
"Savithri Devi Saboo Memorial College for Women, Peruvayal",103,"Savithri Devi Saboo Memorial Women's College Peruvayal, Kozhikode",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Savithri%20Devi%20Saboo%20Memorial%20Women%27s%20College%20Peruvayal%2C%20Kozhikode,False
"Markaz College of Arts and Science, Peringalam",104,"Markaz College of Arts and Science, Peringalam, Kunnamangalam, Kozhikode",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Markaz%20College%20of%20Arts%20and%20Science%2C%20Peringalam%2C%20Kunnamangalam%2C%20Kozhikode,False
"Holy Cross Institute of Management and Technology, East Nadakkavu",105,"Holy Cross Institute of Management and Technology East Nadakkavu, Kozhikode pin 673006",Calicut University,Kozhikode,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Holy%20Cross%20Institute%20of%20Management%20and%20Technology%20East%20Nadakkavu%2C%20Kozhikode%20pin%20673006,False
"Darul Huda Arts and Science College, Nadapuram",106,"Darul Huda Arts and Science College, Nadapuram, Kozhikode",Calicut University,Kozhikode,Arts/Science/Commerce College,Aided,https://www.google.com/maps/search/?api=1&query=Darul%20Huda%20Arts%20and%20Science%20College%2C%20Nadapuram%2C%20Kozhikode,False
"Silver Arts & Science College, Perambra",107,"Silver Arts & Science College, Chembra Road, Perambra, Kozhikode 673525",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://maps.app.goo.gl/v1X4dD8XkUBHkDmw9,False
"Peekay Cics Arts & Science College, Nallalam",108,"Peekay Cics Arts & Science College, MG Nagar, Mathara GA College PO , Kozhikode 673014",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Peekay%20Cics%20Arts%20%26%20Science%20College%2C%20MG%20Nagar%2C%20Mathara%20GA%20College%20PO%20%2C%20Kozhikode%20673014,False
"Malabar College of Arts and Science, Moodadi",109,"Malabar College of Arts and Science, Moodadi, Koyilandi, Kozhikode",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=Malabar%20College%20of%20Arts%20and%20Science%2C%20Moodadi%2C%20Koyilandi%2C%20Kozhikode,False
"St.Xavier's Arts & Science College, Eranhipalam",110,"St.Xavier's Arts & Science College, Eranhipalam, Kozhikode",Calicut University,Kozhikode,Arts/Science/Commerce College,Unaided,https://www.google.com/maps/search/?api=1&query=St.Xavier%27s%20Arts%20%26%20Science%20College%2C%20Eranhipalam%2C%20Kozhikode,False
"College of Applied Science, Killyanad",111,"College of Applied Science, Balan K Nair Road, Kiliyanad, Kozhikode 1",Calicut University,Kozhikode,Applied Science (IHRD),Unaided,https://www.google.com/maps/search/?api=1&query=College%20of%20Applied%20Science%2C%20Balan%20K%20Nair%20Road%2C%20Kiliyanad%2C%20Kozhikode%201,False
"College of Applied Sciences, Nadapuram",112,"College of Applied science, Nadapuram, Govt. HSS Kuttippuram Campus, Kallachi",Calicut University,Kozhikode,Applied Science (IHRD),Unaided,https://www.google.com/maps/search/?api=1&query=College%20of%20Applied%20science%2C%20Nadapuram%2C%20Govt.%20HSS%20Kuttippuram%20Campus%2C%20Kallachi,False
"College of Applied Sciences, Thiruvampadi",113,"College of Applied science, Thiruvampadi, Kozhikode",Calicut University,Kozhikode,Applied Science (IHRD),Unaided,https://maps.app.goo.gl/VcBd1Lrmc9Lcgk5N8,False
"Government Homoeopathic Medical College, Kozhikode",114,"Government Homoeopathic Medical College, Karaparamba, Kozhikode 673 010",Kerala University of Health Sciences,Kozhikode,Homoeopathy College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Homoeopathic%20Medical%20College%2C%20Karaparamba%2C%20Kozhikode%20673%20010,False
"Government Law College, Kozhikode",115,"Government Law College, Vellimadu Kunnu PO, Kozhikode 673012",Calicut University,Kozhikode,Law College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Law%20College%2C%20Vellimadu%20Kunnu%20PO%2C%20Kozhikode%20673012,False
"Sunniya Arabic College, Chennamangallur",116,"Sunniyya Arabic College, Chennamangallur, Mukkam PO, Kozhikode-673 602",Calicut University,Kozhikode,Arabic/Oriental Title College,Aided,https://www.google.com/maps/search/?api=1&query=Sunniyya%20Arabic%20College%2C%20Chennamangallur%2C%20Mukkam%20PO%2C%20Kozhikode-673%20602,False
"Rouzathul Uloom Arabic College, Farook College",117,"Rouzathul Uloom Arbic College, Farook College PO, Kozhikode-673632",Calicut University,Kozhikode,Arabic/Oriental Title College,Aided,https://www.google.com/maps/search/?api=1&query=Rouzathul%20Uloom%20Arbic%20College%2C%20Farook%20College%20PO%2C%20Kozhikode-673632,False
"Rahmaniya Arabic College, Katameri",118,"Rahmaniya Arabic College, Katameri PO, Vatakara, Kozhikode",Calicut University,Kozhikode,Arabic/Oriental Title College,Unaided,https://www.google.com/maps/search/?api=1&query=Rahmaniya%20Arabic%20College%2C%20Katameri%20PO%2C%20Vatakara%2C%20Kozhikode,False
"Jalaliya Women's Arabic College, Kuttikkattor",119,"Jalaliya Women  s Arabic college P.O. Kuttikkattoor, Kozhikode",Calicut University,Kozhikode,Arabic/Oriental Title College,Unaided,https://www.google.com/maps/search/?api=1&query=Jalaliya%20Women%20%20s%20Arabic%20college%20P.O.%20Kuttikkattoor%2C%20Kozhikode,False
"Darul Ma-Arifa Arabic College, Puthupady",120,"Darul Ma-Arifa Arabic College, Odungakad, Puthupady PO, Kozhikode",Calicut University,Kozhikode,Arabic/Oriental Title College,Unaided,https://www.google.com/maps/search/?api=1&query=Darul%20Ma-Arifa%20Arabic%20College%2C%20Odungakad%2C%20Puthupady%20PO%2C%20Kozhikode,False
"Baithul Izza Women  s Arabic College, Narikkuni",121,"Baithul Izza Women's Arabic College, Narikkuni PO, Kozhikode",Calicut University,Kozhikode,Arabic/Oriental Title College,Unaided,https://maps.app.goo.gl/RT12N6Afp1Nqrmh68,False
"Government Engineering College, West Hill",122,"Government Engineering College, West Hill, Kozhikode",APJ Abdul Kalam Technological University,Kozhikode,Engineering/Technical College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Engineering%20College%2C%20West%20Hill%2C%20Kozhikode,False
"AWH Engineering College, Kozhikkode",123,"A. W. H Engineering College, Pattayilkunnu, Kuttikkattur P.O., Kozhikkode",APJ Abdul Kalam Technological University,Kozhikode,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=A.%20W.%20H%20Engineering%20College%2C%20Pattayilkunnu%2C%20Kuttikkattur%20P.O.%2C%20Kozhikkode,False
"DOEACC Centre Calicut, REC",124,"DOEACC Centre Calicut, REC Post Kozhikode",Calicut University,Kozhikode,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=DOEACC%20Centre%20Calicut%2C%20REC%20Post%20Kozhikode,False
"KMCT College of Engineering, Manassery",125,"KMCT College of Engineering, Manassery, Mukkam, Kozhikode",Calicut University,Kozhikode,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=KMCT%20College%20of%20Engineering%2C%20Manassery%2C%20Mukkam%2C%20Kozhikode,False
"Farook Institute of Management Studies, Farook College",126,"Farook Institute of Management Studies, Farook College, Kozhikkode 673 632",Calicut University,Kozhikode,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=Farook%20Institute%20of%20Management%20Studies%2C%20Farook%20College%2C%20Kozhikkode%20673%20632,False
"KMCT College of Engineering for Women, Kalanthode",127,"KMCT College of Engineering for Women, Thazhakode Village, Kalanthode, Kozhikode 673601",APJ Abdul Kalam Technological University,Kozhikode,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=KMCT%20College%20of%20Engineering%20for%20Women%2C%20Thazhakode%20Village%2C%20Kalanthode%2C%20Kozhikode%20673601,False
"SNES Institute of Management Studies and Research, Chethukadavu",128,"SNES Institute of Management Studies and Research, Chethukadave, Kunnamangalam, Calicut 673571",Calicut University,Kozhikode,Engineering/Technical College,Unaided,https://www.google.com/maps/search/?api=1&query=SNES%20Institute%20of%20Management%20Studies%20and%20Research%2C%20Chethukadave%2C%20Kunnamangalam%2C%20Calicut%20673571,False
"Government Medical College, Kozhikode",129,"Government Medical College, Kozhikode-673 008",Kerala University of Health Sciences,Kozhikode,Medical College,Aided,https://maps.app.goo.gl/eTdx7wnVtg9bnwQq7,False
"KMCT Medical College, Manaserry",130,"KMCT Medical College, Manaserry PO, Mukkom, Kozhikode 673 602",Kerala University of Health Sciences,Kozhikode,Medical College,Aided,https://www.google.com/maps/search/?api=1&query=KMCT%20Medical%20College%2C%20Manaserry%20PO%2C%20Mukkom%2C%20Kozhikode%20673%20602,False
"Government Dental College, Kozhikode",131,"Government Dental College, Medical College Campus, Kozhikode 673 008",Kerala University of Health Sciences,Kozhikode,Dental College,Aided,https://www.google.com/maps/search/?api=1&query=Government%20Dental%20College%2C%20Medical%20College%20Campus%2C%20Kozhikode%20673%20008,False
"KMCT Dental College, Mukkom",132,"KMCT Dental College, Manassery PO, Mukkom, Kozhikode, 673 602",Kerala University of Health Sciences,Kozhikode,Dental College,Unaided,https://www.google.com/maps/search/?api=1&query=KMCT%20Dental%20College%2C%20Manassery%20PO%2C%20Mukkom%2C%20Kozhikode%2C%20673%20602,False
"Nirmala College of Nursing, Marikunnu",133,"Nirmala College of Nursing, Nirmala Hospital, Marikunnu PO, Kozhikode 673 012",Kerala University of Health Sciences,Kozhikode,Nursing College,Unaided,https://maps.app.goo.gl/fn6DsPTrqwFosGcz8,False
"Government College of Nursing, Kozhikode",134,"Government College of Nursing, Medical College PO, Kozhikode 673 008",Kerala University of Health Sciences,Kozhikode,Nursing College,Government,https://maps.app.goo.gl/F8QFNdFoYSU97rqj6,False
"Baby Memorial Nursing College, Kozhikode",135,"Baby Memorial College of Nursing, Green View Villa Colony Road, Kuthiravattom PO, Kozhikkode 673 016",Kerala University of Health Sciences,Kozhikode,Nursing College,Unaided,https://maps.app.goo.gl/cMroGEcY1LJDtSW7A,False
"National Hospital College of Nursing, Elathur",136,"National Hospital College of Nursing, IG Road, Pooladikunnu, Elathur, Kozhikode 673303",Kerala University of Health Sciences,Kozhikode,Nursing College,Unaided,https://maps.app.goo.gl/pNVNTTnYiiG3vNKN7,False
"PVS College of Nursing, Pantheerankavu",137,"PVS College of Nursing, PVS Hospital Building, Pantheerankavu, Kozhikode-673 002",Kerala University of Health Sciences,Kozhikode,Nursing College,Unaided,https://maps.app.goo.gl/n5JXQMQaLvL1nVHv6,False
"KMCT College of Nursing, Manaserry",138,"KMCT College of Nursing, Mampatta, Manaserry, Kozhikode 673 602",Kerala University of Health Sciences,Kozhikode,Nursing College,Unaided,https://maps.app.goo.gl/CiPYesKmVGsMcya88,False
"National College of Pharmacy, Mukkam",139,"National College of Pharmacy, Manassery PO, Mukkam, Kozhikode 673 602",Kerala University of Health Sciences,Kozhikode,Pharmacy College,Unaided,https://www.google.com/maps/search/?api=1&query=National%20College%20of%20Pharmacy%2C%20Manassery%20PO%2C%20Mukkam%2C%20Kozhikode%20673%20602,False
"JDT Islam College of Pharmacy, Marikkunnu",140,"JDT Islam College of Pharmacy, Marikkunnu, Jamiath Hill, Kozhikode 673 012",Kerala University of Health Sciences,Kozhikode,Pharmacy College,Unaided,https://maps.app.goo.gl/7scxvkZ45sTZz6qe9,False
"Government College of Pharmaceutical Sciences, Kozhikode",141,"College of Pharmaceutical Sciences, Government Medical College, Kozhikkode",Kerala University of Health Sciences,Kozhikode,Pharmacy College,Aided,https://maps.app.goo.gl/WvCorSk1hDD5X93o7,False
"Government College of Teacher Education, Kozhikode",142,"Government College of Teacher Education, Kozhikode-1",Calicut University,Kozhikode,Training College,Aided,https://maps.app.goo.gl/JfaMiXr5ByUBmvP97,False
"AWH College of Education, Kallai",143,"AWH College of Education, Kallai PO, Kozhikode",Calicut University,Kozhikode,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=AWH%20College%20of%20Education%2C%20Kallai%20PO%2C%20Kozhikode,False
"Salafi College of Teacher Education, Meppayur",144,"Meppayur Salafi College of Teacher Education, Meppayur, PO Payyoli Angadi, Kozhikode-673 523",Calicut University,Kozhikode,Training College,Unaided,https://maps.app.goo.gl/9uGV2a6VTfTgctvj8,False
"Sree Narayana College of Teacher Education, Chelannur",145,"Sree Narayana College of Teacher Education, Chelannur, Kozhikode",Calicut University,Kozhikode,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=Sree%20Narayana%20College%20of%20Teacher%20Education%2C%20Chelannur%2C%20Kozhikode,False
"TIM Training College, Nadapuram",146,"TI M Training College, Nadapuram PO, Kozhikode",Calicut University,Kozhikode,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=TI%20M%20Training%20College%2C%20Nadapuram%20PO%2C%20Kozhikode,False
"Bhavan  s Ramakrishna Institute of Teacher Education, Ramanattukara",147,"Bhavan's Ramakrishnan Institute of Teacher Education, Ramanattukara, Kozhidode 673 633",Calicut University,Kozhikode,Training College,Unaided,https://maps.app.goo.gl/F5ZS5fbbN1ydqYpH6,False
"KMCT College of Education, Chathamangalam",148,"KMCT College of Education, Chathamangalam, Kozhikode",Calicut University,Kozhikode,Training College,Unaided,https://maps.app.goo.gl/dig2FKjSXPfMALSL7,False
"CICS College of Teacher Education, Guruvayurappan College",149,"CICS College of Teacher Education, Mahatma Gandi Nagar, Mathara, Guruvayurapppan College PO, Kozhikode 673014",Calicut University,Kozhikode,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=CICS%20College%20of%20Teacher%20Education%2C%20Mahatma%20Gandi%20Nagar%2C%20Mathara%2C%20Guruvayurapppan%20College%20PO%2C%20Kozhikode%20673014,False
"Providence College of Teacher Education for Women, Malaparamba",150,"Providence College of Teacher Education for Women, Malaparamba, Kozhikkode 673009",Calicut University,Kozhikode,Training College,Unaided,https://www.google.com/maps/search/?api=1&query=Providence%20College%20of%20Teacher%20Education%20for%20Women%2C%20Malaparamba%2C%20Kozhikkode%20673009,False
